"식사코드	급식일자	요리명"
"1	20200902	김밥볶음밥(김가루)1.2.5.6.8.10.13.15.16.18.<br/>에그머핀1.2.5.6.<br/>아욱수제비국*5.6.<br/>소떡꼬치/소스5.6.10.12.13.15.<br/>깍두기9.<br/>가나초콜렛우유2."
"2	20200902	산채비빔밥5.16.<br/>열무된장국5.6.9.17.18.<br/>한우약고추장10.13.16.<br/>달걀후라이*1.5.<br/>고구마땅콩맛탕*4.5.13.<br/>열무김치9.<br/>워터젤리(망고)"
"3	20200902	흑미밥<br/>우렁된장찌개5.6.<br/>파프리카잡채10.13.<br/>제육고추장볶음5.6.10.13.18.<br/>레몬무쌈<br/>보쌈김치9.<br/>짜먹는요구르트2."
"1	20200903	찹쌀밥<br/>참치김치찌개5.6.9.<br/>수제언양식숯불고기/소스/깻잎채1.2.5.6.10.11.12.13.15.16.18.<br/>뱅어포구이5.6.13.<br/>총각김치9.<br/>딸기우유2.<br/>스마일약과(우리밀)*1.4.5.6.13."
"2	20200903	찰보리밥<br/>아귀맑은탕*5.6.9.<br/>열무비빔냉면1.3.5.6.9.13.<br/>김치치즈함박스테이크1.2.5.6.9.10.12.13.15.16.<br/>깍두기9.<br/>플리또(살구복숭아)11.13."
"3	20200903	찹쌀밥<br/>등뼈감자탕5.6.10.<br/>달걀장조림1.5.6.10.13.<br/>치즈떡&비엔나케첩볶음2.5.6.10.12.13.15.16.<br/>석박지9.<br/>조각파인애플"
"1	20200904	찹쌀밥<br/>오징어무국*5.6.9.13.17.<br/>달걀찜1.2.5.6.8.9.<br/>초코몬드(인절미) 2.5.<br/>치즈닭갈비*2.5.6.12.13.15.16.18.<br/>깍두기9.<br/>아이러브요거트(오트링&마쉬멜로2."
"2	20200904	찰옥수수밥<br/>오색옹심이미역국5.6.9.17.<br/>콩나물부추무침5.<br/>새송이/통마늘구이2.<br/>돈오븐구이5.6.10.12.13.18.<br/>배추김치9.<br/>사과(홍로)13."
"1	20200907	찹쌀밥<br/>김치콩나물국5.6.9.<br/>진미채엿장조림*5.6.13.17.<br/>비엔나치즈떡볶음(응원볼)1.2.5.6.10.12.13.15.16.18.<br/>미숫가루*2.5.13.<br/>딸기아이스찰떡1.2.5.6."
"2	20200907	차조쌀밥<br/>우리밀우리쌀초코파이1.2.5.6.<br/>쇠고기미역국(참기름)5.6.9.16.<br/>돼지갈비김치떡찜*5.6.9.10.13.<br/>부추잡채5.6.10.13.18.<br/>찹쌀콩멸치볶음5.6.13.<br/>총각김치9."
"3	20200907	영양닭죽15.<br/>해물볶음우동5.6.9.12.13.17.18.<br/>해쉬브라운(NON-GMO)5.6.<br/>깍두기9.<br/>오렌지주스13.<br/>쇼콜라 아몬드쿠키1.2.5.6."
"1	20200908	찹쌀밥<br/>대패고추장불고기*5.6.10.13.<br/>몽글순두부짬뽕탕5.6.8.9.16.17.18.<br/>숙주맛살무침1.5.6.8.<br/>배추김치9.<br/>에그타르트(생지)1.2.5.6.<br/>플리또(망고파인애플)13."
"2	20200908	홍국쌀밥<br/>황태감자달걀국*1.<br/>노각무침5.6.13.<br/>자장떡볶이(+삶은달걀)1.5.6.13.16.<br/>노랑만두깐쇼새우튀김/소스1.2.5.6.9.10.11.12.13.16.18.<br/>배추김치9.<br/>방울토마토12."
"3	20200908	찹쌀밥(자율)<br/>미소된장국5.6.<br/>토마토스파게티1.2.5.6.10.12.13.15.16.<br/>양념닭강정5.6.12.13.<br/>배추김치9.<br/>짜먹는요구르트2."
"1	20200909	쇠고기양송이죽5.6.7.13.16.18.<br/>햄치즈샌드위치*1.2.5.6.10.12.13.15.16.<br/>깍두기9.<br/>혼합시리얼(콘푸로/오레오/초코)/2.5.6.<br/>엔요2.<br/>부드러운와플1.2.5.6."
"2	20200909	불닭마요덮밥1.5.6.12.13.15.18.<br/>우동국물*1.2.5.6.7.9.13.16.18.<br/>라이스틱/치킨소스1.2.5.6.12.13.<br/>깍두기9.<br/>초코설기<br/>골드파인애플(50g)"
"3	20200909	현미찹쌀밥<br/>설렁탕1.5.6.13.16.<br/>순대야채볶음6.10.13.16.2.5.<br/>석박지9.<br/>연두부찜/양념장5.6.<br/>포도푸딩"
"1	20200910	찹쌀밥<br/>로키로드쿠키(초코)1.2.5.6.14.<br/>부대찌개1.2.5.6.9.10.12.13.15.16.<br/>석류무쌈13.<br/>오리훈제/머스터드1.5.6.<br/>무말랭이김치<br/>짜요짜요(포도)2."
"2	20200910	찰보리밥<br/>등뼈우거지국5.6.10.<br/>골뱅이무침/소면*5.6.13.<br/>저염고등어카레구이(오븐)2.5.6.7.12.13.16.18.<br/>석박지9.<br/>상큼한사과주스(이츠웰)13."
"3	20200910	오므라이스밥/지단1.2.5.6.10.12.13.15.16.18.<br/>오므라이스소스1.2.5.6.10.12.13.15.16.18.<br/>건새우무국9.<br/>오색피클<br/>갈떡궁합꼬치5.6.12.13.16.<br/>배추김치9.<br/>딸기요플레2."
"1	20200911	찹쌀밥<br/>쇠고기떡국(조)1.5.6.9.16.<br/>갈릭크로와상(생지)1.2.6.<br/>카레감자햄볶음1.2.5.6.10.12.13.15.16.<br/>오징어김치전1.5.6.9.10.16.17.<br/>석박지9.<br/>후룻볼(복숭아)11.13."
"2	20200911	차수수밥<br/>닭개장*5.6.15.<br/>도토리묵김치무침5.6.9.13.<br/>미역줄기맛살볶음1.5.6.8.13.<br/>수제언양식숯불고기/소스/깻잎채1.2.5.6.10.11.12.13.15.16.18.<br/>깍두기9.<br/>골드키위"
"3	20200911	흑미밥<br/>짬뽕국1.5.6.9.10.13.17.18.<br/>토마토소스등갈비구이5.10.12.13.16.<br/>달걀말이1.2.5.6.10.12.15.16.<br/>백김치9.<br/>도시락김"
"1	20200914	찹쌀밥<br/>파운드초코1.2.5.6.14.<br/>돼지갈비김치찌개5.6.9.10.<br/>비엔나치즈떡볶음(응원볼)1.2.5.6.10.12.13.15.16.18.<br/>소보로치킨텐더/머스터드1.2.5.6.15.18.<br/>열무김치9.<br/>제주감귤주스13."
"2	20200914	버섯카로틴쌀밥12.<br/>부대찌개1.2.5.6.9.10.12.13.15.16.<br/>삼치살엿장조림5.6.13.<br/>충무식오징어&어묵무침(중)1.5.6.13.17.<br/>총각김치9.<br/>호밀사과파이*1.2.5.6."
"3	20200914	새우살볶음밥1.2.5.6.8.9.10.12.13.15.16.18.<br/>쇠고기미역국5.6.16.<br/>크리미어니언수제치킨5.6.13.15.<br/>꼬치없는 떡꼬치2.5.6.10.12.13.15.16.<br/>깍두기9.<br/>조각파인애플"
"1	20200915	찹쌀밥<br/>떡만두국*1.2.5.6.10.13.16.18.<br/>달걀장조림1.5.6.10.13.<br/>피자치즈롤가스/소스1.2.5.6.10.11.12.13.16.18.<br/>석박지9.<br/>콘시리얼바견과바1.5.6.8.12.<br/>복숭아음료(돌피치)11.13."
"2	20200915	기장쌀밥<br/>참치김치찌개5.6.9.<br/>안동찜닭*5.6.13.15.18.<br/>해물우동볶음@5.6.9.12.13.17.18.<br/>동치미9.<br/>짜요짜요(포도)2."
"3	20200915	흑미밥<br/>순두부백탕5.6.9.18.<br/>한돈수육5.6.10.13.<br/>비빔막국수3.5.6.13.<br/>아삭이고추된장무침5.6.<br/>보쌈김치9.<br/>석류쌈무"
"1	20200916	날치알스팸김치볶음밥/김가루5.9.10.13.18.<br/>팽이버섯미소장국5.<br/>닭다리살꼬치/치킨소스5.6.15.<br/>동치미9.<br/>바나나우유2.<br/>감귤(밀감)*13."
"2	20200916	현미찹쌀밥<br/>감자핫도그(그릭슈바인)1.2.5.6.10.15.16.18.<br/>유부김치국5.9.<br/>마파어두부덮밥소스(튀김X)1.5.6.10.12.13.18.<br/>석박지9.<br/>사과(홍로)13."
"3	20200916	참치김치치즈밥버거1.2.5.6.9.10.13.15.16.<br/>쇠고기떡국1.16.<br/>알감자버터구이2.5.6.10.13.<br/>양파장아찌5.6.13.<br/>깍두기9.<br/>상하목장 유기농 요구르트2."
"1	20200917	달걀밥(간장+참기름/조)1.5.6.<br/>얼큰콩나물국(중)5.6.9.<br/>김치볶음1.5.6.9.13.<br/>싸먹는햄1.2.5.6.10.15.16.<br/>김구이(개별)<br/>비요뜨(초코링)2."
"2	20200917	강황쌀밥<br/>아욱얼갈이수제비국*5.6.<br/>달걀찜1.2.5.6.8.9.<br/>황도파인샐러드/키위D1.2.5.6.11.<br/>베이컨감자채볶음@5.10.<br/>돈육버섯고추장불고기5.6.10.13.18.<br/>열무김치9."
"3	20200917	""흑미밥<br/>녹두닭곰탕5.6.15.<br/>사태떡찜5.6.10.13.<br/>""""9월 제철 참나물""""유자샐러드2.5.1.6.<br/>고구마맛탕5.13.<br/>석박지9."""
"1	20200918	찹쌀밥/김자반5.<br/>누룽지닭죽15.<br/>대만샌드위치(햄치즈)1.2.5.6.10.13.15.16.<br/>치즈떡볶이*1.2.5.6.12.13.16.18.<br/>깍두기9.<br/>아침에주스(사과)13."
"2	20200918	어묵우동*1.5.6.7.9.13.18.<br/>수제통살치킨버거1.2.5.6.12.13.15.16.<br/>깍두기9.<br/>단무지(반달단무지)<br/>망고주스(프룻)13.<br/>바나나(생과)"
"1	20200921	단호박카레라이스2.5.6.10.12.13.16.<br/>우리쌀밤파운드1.2.5.6.14.<br/>달걀부추국1.5.6.9.<br/>두부송이고기완자/케첩1.2.3.5.6.10.15.16.18.<br/>깍두기9.<br/>아침에주스(오렌지)13."
"2	20200921	홍국쌀밥<br/>쫄자장면*5.6.10.13.16.<br/>몽글순두부짬뽕탕5.6.8.9.16.17.18.<br/>꼬들단무지무침<br/>고구마치즈돈까스/소스1.2.5.6.10.11.12.13.16.18.<br/>깍두기9.<br/>감귤후루츠푸딩13."
"3	20200921	흑미밥<br/>참치김치찌개5.6.9.10.<br/>두부구이+돈양념5.6.10.<br/>순살닭갈비5.6.13.15.<br/>깍두기9.<br/>딸기맛포켓팝콘2.5."
"1	20200922	찹쌀밥<br/>가마보꼬어묵쑥갓탕1.5.6.7.9.13.18.<br/>동전쥐포볶음5.6.13.<br/>매콤돼지갈비떡찜*5.6.10.13.<br/>총각김치9.<br/>곡물그대로(롤)1.2.5.6.<br/>워터젤리(포도/쁘띠첼)"
"2	20200922	차조쌀밥<br/>육개장(고)5.6.9.16.<br/>오리훈제채소볶음5.6.13.18.<br/>뱅어포구이5.6.13.<br/>배추겉절이9.<br/>꿀치즈토마토2.12.13."
"3	20200922	찹쌀밥<br/>수제피자핫도그1.2.5.6.12.13.<br/>순대돼지고기국2.5.6.9.10.13.16.<br/>순살가자미카레튀김2.5.6.12.13.16.18.<br/>석박지9.<br/>귤"
"1	20200923	콩나물밥/양념장5.6.13.16.<br/>해물수제비국*5.6.9.17.<br/>스트링치즈어묵바1.2.5.6.<br/>총각김치9.<br/>딸기우유2.<br/>메이플피칸파이*1.2.5.6.14."
"2	20200923	찹쌀밥<br/>크림스프*2.4.5.6.13.16.<br/>미트소스스파게티@1.2.5.6.12.13.16.<br/>배추김치9.<br/>수제오이무피클13.<br/>골드파인애플(50g)<br/>뱅글뱅글소시지튀김1.2.5.6.10.15."
"3	20200923	도토리묵국9.<br/>흑미밥<br/>부추파절이13.<br/>새송이&통마늘구이2.<br/>한돈소금구이5.6.10.13.18.<br/>보쌈김치9.<br/>고추냉이쌈무<br/>허쉬초코우유2."
"1	20200924	오므라이스/지단포함1.2.5.6.10.12.13.15.16.18.<br/>오므라이스소스*1.2.5.6.11.12.13.16.18.<br/>레밍턴초코케이크1.2.5.6.<br/>카레닭봉구이1.2.5.6.12.13.15.16.18.<br/>석박지9.<br/>엔요2."
"2	20200924	쥐눈이콩밥(검정소립콩)<br/>대패간장불고기*1.2.5.6.10.12.13.<br/>우렁두부된장찌개(고)5.6.9.<br/>김치단무지어묵잡채1.5.6.8.9.10.13.18.<br/>석박지9.<br/>감귤(밀감)*13."
"3	20200924	흑미밥<br/>조랭이떡국1.5.6.16.<br/>매운돼지갈비찜5.6.10.13.<br/>감자채햄볶음1.2.5.6.10.13.15.16.<br/>배추김치9.<br/>짜먹는요구르트2."
"1	20200925	밥/김치볶음/소시지구이/김가루1.2.5.6.9.10.15.16.<br/>파인애플불고기피자1.2.5.6.10.12.13.15.16.18.<br/>얼큰콩나물국(중)5.6.9.<br/>아이러브요거트(플레인)2.<br/>크런키초코스틱2.5.6."
"2	20200925	하이라이스(비엔나)1.2.5.6.10.12.13.15.16.<br/>완두콩밥<br/>맑은미역국5.6.9.<br/>비름나물고추장무침5.6.13.<br/>수제오징어링/단호박튀김1.2.5.6.17.<br/>깍두기9.<br/>캐플주스(사과/당근)13."
"3	20200925	카레라이스2.5.6.10.12.13.16.18.<br/>북어계란국1.5.6.<br/>감자찐만두3개/초간장1.5.6.10.13.16.18.<br/>새우튀김2개1.5.6.9.<br/>깍두기9.<br/>수제타르타르소스1.2.5.6."
"1	20200928	찹쌀밥<br/>티라미수케이크*1.2.5.6.<br/>감자짜글이찌개(햄+돈육)1.2.5.6.9.10.13.15.16.<br/>연탄오리불고기(매콤)/파채/깻잎5.<br/>달걀말이*1.2.5.6.10.12.15.16.<br/>총각김치9."
"2	20200928	찰보리밥<br/>도토리묵채국*9.<br/>수육/새우젓*5.6.9.10.13.<br/>녹차고추냉이무쌈13.<br/>양파간장장아찌5.6.13.<br/>콩나물부추무침5.<br/>사케이요구르트2."
"3	20200928	쇠고기콩나물밥5.16.<br/>들깨수제비국5.6.<br/>김치피자탕수육1.2.5.6.9.10.12.13.<br/>열무김치9.<br/>카프리제토마토샐러드1.2.5.6.12.13.<br/>파인애플주스13."
"1	20200929	찹쌀밥<br/>우리밀허니카스테라1.2.5.6.<br/>사골떡국1.13.16.<br/>푸실리미트볼조림1.2.5.6.9.10.12.13.15.16.17.18.<br/>보쌈김치9.<br/>초코두유5.<br/>김구이(개별)"
"2	20200929	김밥멸치볶음밥(크림마요)1.2.5.6.9.10.13.15.16.18.<br/>얼큰콩나물국(중)5.6.9.<br/>해물교자만두튀김1.5.6.10.15.16.18.<br/>깍두기9.<br/>송편<br/>제주감귤주스13."
"1	20201005	찹쌀밥<br/>우리밀마늘빵스틱(생지)2.5.6.<br/>크림스프*2.4.5.6.13.16.<br/>김치볶음1.5.6.9.13.<br/>리얼치즈블럭돈까스/소스1.2.5.6.10.11.12.13.16.18.<br/>단무지(반달단무지)<br/>플리또(석류사과)13.<br/>김구이(개별)"
"2	20201005	흑미밥<br/>우리밀초코칼슘조각케익*1.2.5.6.<br/>오색옹심이미역국5.6.9.17.<br/>돼지갈비김치떡찜*5.6.9.10.13.<br/>햄달걀말이*1.2.5.6.10.12.15.16.<br/>배추김치9."
"3	20201005	흑미밥<br/>꽃게찌개5.6.8.17.<br/>맛살미역줄기볶음1.5.6.13.<br/>한돈오븐구이5.6.10.12.13.18.<br/>레몬쌈무<br/>배추김치9.<br/>딸기우유2."
"1	20201006	추가밥/김자반5.<br/>어묵우동*1.5.6.7.9.13.18.<br/>감자고기찐만두*1.5.6.10.16.18.<br/>새우튀김/타르타르소스*1.5.6.9.<br/>깍두기9.<br/>곡물그대로(롤)1.2.5.6.14.<br/>워터젤리(포도/쁘띠첼)"
"2	20201006	혼합십곡밥(10곡)5.<br/>순두부연포탕(얼큰)5.6.18.<br/>열무비빔냉면1.3.5.6.9.13.<br/>곤드레나물무침(자율/건데친)5.6.<br/>깻잎감자탕수육/소스1.5.6.10.11.12.13.<br/>보쌈김치9.<br/>골드파인애플(50g)"
"3	20201006	클로렐라쌀밥<br/>돈육김치찌개5.6.9.10.<br/>사태떡찜5.6.10.13.<br/>순살고등어카레튀김2.5.6.7.12.13.16.18.<br/>석박지9.<br/>과일샐러드1.4.5.12."
"1	20201007	오징어덮밥/콩나물/김가루포함5.6.9.17.18.<br/>우리밀찰핫도그*1.2.5.6.10.15.16.18.<br/>미소미역된장국5.6.9.<br/>배추겉절이9.<br/>머스캣음료(돌)13.<br/>부드러운와플1.2.5.6."
"2	20201007	단호박카레라이스2.5.6.10.12.13.16.18.<br/>★수제피자핫도그1.2.5.6.10.12.13.15.16.<br/>들깨무채국(조)5.6.9.<br/>깍두기9.<br/>비피더스명장(포도)2.13."
"3	20201007	찹쌀밥<br/>조랭이떡국1.5.6.16.<br/>순살안동찜닭5.6.13.15.16.<br/>양념깻잎지5.6.13.<br/>청포묵김가루무침1.5.6.13.<br/>배추김치9."
"1	20201008	찹쌀밥<br/>고구마케이크*1.2.5.6.<br/>쇠고기두부탕국*5.6.16.<br/>햄달걀찜1.2.5.6.8.9.10.15.16.<br/>스팸구이1.2.5.6.10.13.15.16.<br/>불가리스(사과)2.13."
"2	20201008	강황쌀밥<br/>치즈미트볼감자데리야끼조림1.2.5.6.10.12.13.15.16.<br/>아욱수제비국*5.6.<br/>양상추샐러드/키위드레싱1.2.5.6.<br/>도토리묵김치무침5.6.9.13.<br/>무말랭이쪽파무침*5.6.13.17."
"3	20201008	적은양김자반밥1.2.5.6.10.15.16.<br/>늙은호박죽13.<br/>우리밀마늘빵스틱2.5.6.<br/>토마토스파게티1.2.5.6.10.12.13.15.16.<br/>오이피클<br/>최고야포도C주스13."
"1	20201009	찹쌀밥<br/>열무된장국5.6.9.17.18.<br/>연두부찜/양념장5.6.<br/>돼지갈비떡찜*5.6.10.13.<br/>초코몬드(인절미) 2.5.6.<br/>보쌈김치9.<br/>비요뜨(쿠키앤크림)2."
"2	20201009	찰보리밥<br/>오븐에구운도넛1.2.5.6.<br/>부대찌개1.2.5.6.9.10.12.13.15.16.<br/>갈릭소스장각구이1.2.5.6.12.13.15.<br/>석박지9.<br/>엔요2."
"3	20201009	찹쌀밥<br/>들깨수제비국5.6.<br/>눈꽃치즈샐러드13.2.5.6.12.<br/>수제고구마튀김2.5.6.<br/>오리훈제구이/머스터드1.2.5.6.13.<br/>보쌈김치9.<br/>고추냉이쌈무"
"1	20201012	찹쌀밥<br/>동태쑥갓탕(살+곤이)5.6.9.<br/>돈육메추리알장조림*1.5.6.10.13.<br/>스트링치즈산적1.5.6.10.16.17.18.<br/>무말랭이김치<br/>베리베리땡큐바*1.2.4.5.6.<br/>파인주스(파인애플씨)*13."
"2	20201012	홍국쌀밥<br/>육개장(고)5.6.9.16.<br/>우엉쌈장19.2.4.5.6.13.14.<br/>콩나물부추무침5.<br/>통등심돈까스/소스1.2.5.6.10.11.12.13.16.18.<br/>깍두기9.<br/>파프리카스틱/아삭이고추<br/>밥알없는식혜(유기농)13."
"3	20201012	참치야채비빔밥5.6.13.<br/>새알만두국1.5.6.10.16.18.<br/>알감자버터구이2.5.6.10.13.<br/>진미채간장조림5.6.13.17.<br/>배추김치9.<br/>증편35g"
"1	20201013	찹쌀밥<br/>들깨수제비국(중)5.6.<br/>달걀장조림1.5.6.10.13.<br/>수제등갈비구이5.6.10.12.13.16.<br/>동치미9.<br/>검은콩현미칩/사과주스1.2.5.6."
"2	20201013	통밀쌀밥6.<br/>아욱감자된장국5.6.9.<br/>오향장육/레몬무쌈10.13.<br/>부추양배추무침/발사믹1.2.5.6.<br/>새송이/통마늘구이2.<br/>보쌈김치9."
"3	20201013	치킨마요덮밥1.5.6.13.15.18.<br/>반반한핫도그1.2.5.6.10.12.13.15.18.<br/>청양초콩나물국5.6.9.<br/>단무지무침13.<br/>배추김치9.<br/>엔요1002."
"1	20201014	카레새우볶음밥1.2.5.6.9.10.12.13.15.16.<br/>청키초코수프림쿠키*1.2.5.6.14.<br/>두부김치국5.6.9.<br/>스트링치즈어묵바1.2.5.6.<br/>나박김치9.<br/>플리또(골드키위배)13."
"2	20201014	오징어덮밥/콩나물/김가루포함17.18.5.6.9.<br/>바지락살두부새우젓국5.6.8.9.16.17.18.<br/>들깨무나물<br/>크리미어니언수제치킨1.2.5.6.13.15.18.<br/>배추겉절이9.<br/>카사바칩5.6.<br/>비피더스명장(포도)2.13."
"3	20201014	흑미밥<br/>건새우아욱된장국5.6.9.<br/>매운돼지갈비찜5.6.10.13.<br/>배추김치9.<br/>연두부찜/양념장5.6.<br/>직접갈은 바나나우유2."
"1	20201015	찹쌀밥<br/>팡오쇼콜라(초코크로아상)1.2.5.6.<br/>떡만두국*1.2.5.6.10.13.16.18.<br/>숙주맛살무침1.5.6.8.<br/>피자치즈롤가스/소스1.2.5.6.10.11.12.13.16.18.<br/>포도주스(최고야포도씨)13."
"2	20201015	기장쌀밥<br/>감자짜글이찌개(햄+돈육)1.2.5.6.9.10.13.15.16.<br/>연탄오리불고기(매콤)/파채/깻잎5.<br/>꽃맛살채소볶음1.5.6.8.18.<br/>열무김치9.<br/>상큼한사과주스(이츠웰)13.<br/>곡물그대로(롤)1.2.5.6.14."
"3	20201015	찹쌀밥<br/>설렁탕/면사리1.5.6.13.16.<br/>돈육메추리알장조림1.5.6.10.13.<br/>오꼬노미야끼1.5.6.9.10.13.17.<br/>석박지9.<br/>조각파인애플"
"1	20201016	찹쌀밥<br/>대패간장불고기*1.2.5.6.10.12.13.<br/>닭곰탕*15.<br/>멸치고추장볶음*5.6.13.<br/>석박지9.<br/>쁘띠첼(망고)<br/>크런키초코스틱1.2.5.6."
"2	20201016	미트소스스파게티*15.16.1.2.5.6.10.12.13.<br/>혼합십삼곡밥(13곡)5.<br/>몽글순두부짬뽕탕5.6.8.9.16.17.18.<br/>가자미살빵가루튀김1.2.5.6.13.<br/>배추김치9.<br/>감귤(밀감)*13."
"3	20201016	흑미밥<br/>쇠고기부추영양탕5.6.9.10.16.<br/>두부구이+돈양념5.6.10.<br/>파프리카잡채10.13.<br/>보쌈김치9.<br/>비요뜨 쿠키앤크림2."
"1	20201019	찹쌀밥<br/>햄치즈샌드위치*1.2.5.6.10.12.13.15.16.<br/>북어감자국<br/>자장떡볶이*1.5.6.13.16.<br/>칼슘고기완자/케첩1.2.3.5.6.10.12.15.16.18.<br/>보쌈김치9.<br/>망고주스(프룻)13."
"2	20201019	단호박카로틴쌀밥<br/>김치어묵국1.5.6.9.<br/>숙주맛살무침1.5.6.8.<br/>황도파인샐러드/딸기D1.2.5.6.11.<br/>해쉬브라운/케첩 5.6.12.<br/>치즈함박/볶은채소/데미S2.5.6.9.10.12.13.15.16.18.1.<br/>깍두기9."
"3	20201019	찹쌀밥<br/>닭장각백숙15.<br/>아삭이고추된장무침5.6.<br/>오징어김치전5.6.9.17.<br/>석박지9.<br/>바람떡2개<br/>도시락김"
"1	20201020	찹쌀밥<br/>쇠고기버섯무국*5.6.16.<br/>오리훈제/허니머스터드D1.5.6.<br/>블루베리무쌈13.<br/>햄스크램블드에그1.2.5.6.10.15.16.<br/>무말랭이김치"
"2	20201020	차조쌀밥<br/>돼지갈비김치찌개5.6.9.10.<br/>달걀찜1.2.5.6.8.9.<br/>국물떡볶이*1.5.6.12.13.16.18.<br/>김말이튀김1.5.6.16.17.<br/>총각김치9.<br/>단팥빵(크리미단팥)1.2.5.6."
"3	20201020	자율밥+김자반5.<br/>잔치국수1.5.6.9.13.<br/>브로콜리/초장5.6.13.<br/>매콤치킨텐더/허니머스터드1.2.5.6.15.18.<br/>배추겉절이9.<br/>바나나"
"1	20201021	오므라이스/지단포함1.2.5.6.10.12.13.15.16.18.<br/>오므라이스소스*1.2.5.6.11.12.13.16.18.<br/>들깨무채국(조)5.6.9.<br/>응원리얼소시지바/머스터드1.2.5.6.10.13.15.16.<br/>나박김치9.<br/>식빵토스트/딸기쨈2.5.6.13."
"2	20201021	삼겹살날치알김치볶음밥/김가루5.9.10.13.18.<br/>맑은콩나물국5.9.<br/>양상추샐러드/오리엔탈D1.2.5.6.<br/>달걀후라이*1.5.<br/>나박김치9.<br/>캐플주스(사과/당근)13.<br/>메이플피칸파이*1.2.5.6.14."
"3	20201021	기장밥<br/>우렁된장찌개5.6.<br/>오이스틱&쌈장2.4.5.6.13.14.19.<br/>한돈수육5.6.10.13.<br/>양파장아찌5.6.13.<br/>마늘소스5.6.13.<br/>애호박전1.5.6.<br/>보쌈김치9."
"1	20201022	영양닭죽*15.<br/>어묵김치볶음1.5.6.9.13.<br/>통살새우까스/타르타르1.5.6.9.13.<br/>곡물그대로(롤)1.2.5.6.14.<br/>시리얼(크랜베리/오즈/초코첵스)/6.2.5.<br/>요플레토핑(프레첼&초코)2."
"2	20201022	모둠콩밥5.<br/>꽃게탕5.6.8.9.16.17.18.<br/>양배추참깨흑임자드레싱1.5.13.<br/>돈육버섯고추장불고기5.6.10.13.18.<br/>김치단무지어묵잡채1.5.6.8.9.10.13.18.<br/>열무김치9.<br/>골드파인애플(50g)"
"3	20201022	불닭마요덮밥1.5.6.12.13.15.18.<br/>미니크루아상/딸기쨈1.2.5.6.13.<br/>순두부백탕5.6.9.18.<br/>마카로니콘치즈구이1.2.5.6.13.<br/>배추김치9."
"1	20201023	찹쌀밥<br/>새알심미역국5.6.17.<br/>연탄오리불고기(매콤)/파채/깻잎5.<br/>매콤콩나물무침*5.<br/>보쌈김치9.<br/>검은콩두유2.5.<br/>후르츠생크림모닝빵1.2.5.6.11."
"2	20201023	혼합팔곡(8곡/친환경)5.<br/>도토리묵채국*9.<br/>카레닭봉구이1.2.5.6.12.13.15.16.18.<br/>골뱅이무침/소면*5.6.13.<br/>깍두기9.<br/>방울토마토12."
